식당(ID),식당명,지역명,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,입식좌석수,좌식좌석수,대표메뉴명
801669,카페샤통(CAFE CHATON),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
801687,단디식당,부산광역시 수영구,N,N,N,N,N,N,,매일 11:00~22:00,N,N,N,,,,,,,,N,N,N,,,
801852,김수경의 클린카페(GB-10),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
801921,도로시 베이커리,부산광역시 수영구,Y,Y,N,N,N,Y,,,N,N,N,전화예약,,"http://instagram.com/dorothy_bakery_shop,https://m.smartstore.naver.com/dorothybakery,http://pf.kakao.com/_CjRcj",광안리 해수욕장,35.1537687,129.118499,375.497471,N,N,N,,,
802467,엠엘케이,부산광역시 수영구,N,Y,N,N,Y,N,일요일,,N,N,N,,,http://www.instagram.com/busan_mlk,광안리 해수욕장,35.1537687,129.118499,272.953327,N,Y,Y,,,
802651,해운대시장찹쌀과배기,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
802764,에스커피(S-Coffee),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
802903,커피스미스(구남로점),부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,Y,,,,해운대해수욕장,35.1590427,129.160115,249.972318,N,N,N,120,,
802954,다다 찻집,부산광역시 해운대구,Y,Y,N,N,N,N,,매일 11:00~19:00,N,N,N,전화예약,,http://www.instagram.com/da_da_tea/,달맞이동산지구,35.158846,129.183148,70.727048,N,N,N,,,
803018,해운대칼국시닭보쌈,부산광역시 해운대구,N,Y,N,N,N,N,월요일,"주말 11:00~21:00, 평일 11:00~21:00",N,N,N,,,,,,,,N,N,N,,,
803027,엄마식당,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
803079,금가면옥,부산광역시 수영구,N,N,N,N,Y,N,,매일 11:30~22:00,N,N,Y,,,,,,,,N,N,N,,,
803109,수야 돈카츠,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
803111,처제분식,부산광역시 수영구,N,N,N,N,N,N,,,N,N,Y,,,,,,,,N,N,N,,,
803452,투썸플레이스(광안비치점),부산광역시 수영구,N,Y,N,N,N,Y,,,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,563.684642,N,N,N,,,
803696,자미당(해운대점),부산광역시 해운대구,N,N,N,N,N,N,,매일 10:00~00:00,N,N,N,,,,,,,,N,N,N,,,
803745,구십구다시일(광안리점),부산광역시 수영구,N,Y,N,N,Y,N,,매일 07:00~23:00,N,N,N,전화예약,,,광안리 해수욕장,35.1537687,129.118499,257.855806,N,Y,Y,,,
803955,역전할머니맥주(장산역점),부산광역시 해운대구,N,N,N,N,Y,N,,매일 17:00~05:00,N,N,Y,,,,,,,,N,N,N,,,
804354,제천생선구이,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
804372,서면 전설곱창(해운대직영점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
804380,세렌디피티,부산광역시 해운대구,N,N,N,N,Y,N,,"평일 10:00~23:59, 주말 09:00~23:59",N,N,N,,,"https://serendipiti.modoo.at/,https://www.instagram.com/serendipity_haeundae/",해운대해수욕장,35.1590427,129.160115,572.458511,N,N,N,,,
804490,모찌커피,부산광역시 사하구,Y,Y,N,N,Y,N,일요일,매일 08:30~19:30,N,N,N,,,,,,,,N,N,N,,,
804566,브라더,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
804618,남천식당,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
804889,고향 순두부&청국장,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,Y,,,,,,,,N,N,N,,,
804921,하삼동커피(광안점),부산광역시 수영구,N,N,N,N,Y,N,,매일 08:00~22:30,N,N,Y,,,,,,,,N,N,N,,,
804982,부르스케타 이탈리안포차(Bruschetta),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
805047,마르코(MARCO),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
805161,유연이네 이촌집,부산광역시 사하구,N,N,N,N,Y,N,일요일,매일 08:30~21:00,N,N,N,,,,,,,,N,N,N,,,
805226,팔공티(이마트해운대점),부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,Y,,,"http://www.palgongtea.co.kr/,https://blog.naver.com/palgongtea_official,https://www.facebook.com/Palgongtea.official,https://www.instagram.com/palgongtea.official/",,,,,N,N,N,,,
805278,마라당(장산점),부산광역시 해운대구,Y,Y,N,N,Y,Y,,매일 11:30~22:00,N,N,Y,,,,,,,,N,N,N,,,
805307,오픈양대창(해운대직영점),부산광역시 해운대구,N,N,N,N,N,N,,매일 17:00~00:00,N,N,N,,,,,,,,N,N,N,,,
805308,브로스,부산광역시 해운대구,Y,Y,N,N,Y,Y,일요일,,N,N,Y,전화예약,,https://www.instagram.com/bros_haeundae/,,,,,N,N,N,,,
805632,더소갈비찜,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
805644,감탄떡볶이(다대점),부산광역시 사하구,N,N,N,N,Y,N,,,N,N,Y,,,,,,,,N,N,N,,,
805669,카페 마이플레이스,부산광역시 해운대구,Y,Y,N,N,Y,Y,,매일 09:00~23:00,N,N,N,,,"http://www.instagram.com/cafemyplace,http://www.cafemyplace.co.kr",영화의 거리,35.1548866,129.144666,245.788015,N,N,N,,,
805745,칸전복죽(본점),부산광역시 해운대구,Y,N,N,N,Y,Y,,매일 09:00~21:00,N,N,N,,,https://khanjeonbokjuk.modoo.at/,동백섬,35.1526697,129.150921,691.552001,N,N,N,,,
805746,밥뚝딱,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
805854,제주스(NC해운대점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
805944,살아있는 국수(해운대점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,해운대해수욕장,35.1590427,129.160115,241.538147,N,N,N,,,
806266,청사월 보리밥과 쭈꾸미(NC해운대점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
806359,137맨션,부산광역시 해운대구,N,Y,N,N,Y,N,,매일 12:00~21:00,N,N,N,전화예약,,"http://instagram.com/137mansion ,http://m.smartstore.naver.com/137mansion,https://m.blog.naver.com/qq0438",,,,,N,N,N,,,
806360,까펩,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
806473,황홀한족발,부산광역시 사하구,Y,Y,N,N,Y,Y,월요일,평일 12:00~24:00,N,N,N,전화예약,,"https://hoangjok.modoo.at,https://blog.naver.com/huh8407",,,,,N,N,N,,,
806493,비에이치씨치킨(좌동부흥점),부산광역시 해운대구,N,N,N,N,N,N,,매일 12:00~24:00,N,N,Y,,,http://www.bhc.co.kr/,,,,,N,N,N,,,
806720,예화당,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
806892,할매손 충무김밥,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
806912,가마치통닭(마린시티점),부산광역시 해운대구,N,Y,N,N,Y,N,연중무휴,"매일 15:00~02:00, 일요일 15:00~00:00",N,N,Y,전화예약,,http://www.gamachi.co.kr,동백섬,35.1526697,129.150921,625.41414,N,N,N,,,
807014,오드캐릭터,부산광역시 수영구,N,Y,N,N,Y,N,,매일 10:00~17:00,N,N,N,,,,,,,,N,N,N,,,
807360,고고함박,부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,N,,,,영화의 거리,35.1548866,129.144666,468.424162,N,N,N,,,
807361,카이브,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
807396,미옥,부산광역시 해운대구,N,N,N,N,N,N,,매일 12:00~20:00,N,N,N,,,https://www.instagram.com/miok139,,,,,N,N,N,,,
807672,카페해인,부산광역시 서구,Y,Y,N,N,N,Y,,매일 11:30~23:00,N,N,N,전화예약,,,송도오션파크,35.0727332,129.01749,495.736577,N,N,N,,,
808319,정직유부(부산광안점),부산광역시 수영구,N,Y,N,N,Y,N,,평일 11:00~20:30,N,N,Y,,,http://jjub0524.com/,,,,,N,N,N,,,
808341,고래2.0커피(민락점),부산광역시 수영구,N,Y,N,N,Y,N,,매일 10:00~23:00,N,N,Y,,,http://goraecoffee.com,광안리 해수욕장,35.1537687,129.118499,601.413301,N,N,N,,,
808429,해성막창집(본점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,해운대해수욕장,35.1590427,129.160115,592.946931,N,N,N,,,
808441,길(GIL),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
808775,볼라바치오,부산광역시 해운대구,Y,Y,N,N,N,Y,"금요일, 주말, 공휴일",,N,N,N,,,http://www.instagram.com/bollabacio,해운대해수욕장,35.1590427,129.160115,570.249514,N,N,N,,,
808791,카에루식당(해리단길본점),부산광역시 해운대구,N,Y,N,N,N,Y,,,N,N,N,전화예약,,http://instagram.com/ka.__.eru,해운대해수욕장,35.1590427,129.160115,635.227107,N,Y,Y,,,
808792,닭갈비집,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
808887,썬더치킨(해운대4호점),부산광역시 해운대구,Y,Y,N,N,Y,N,연중무휴,매일 14:00~02:00,N,N,N,전화예약,,,,,,,N,N,N,,,
809004,해밀,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
809070,마피아 떡볶이(해운대점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
809163,유리카모메(NC백화점 해운대점),부산광역시 해운대구,N,N,N,N,N,N,,매일 11:00~20:30,N,N,N,,,,,,,,N,N,N,,,
809164,청연(해운대부산본점),부산광역시 해운대구,N,N,N,N,N,N,,매일 12:00~24:00,N,N,N,,,"http://cheongyeon.cityfood.co.kr,https://cheongyeo.modoo.at",,,,,N,N,N,,,
809248,면밥,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
809625,메가커피(해운대해변점),부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,N,,,,해운대해수욕장,35.1590427,129.160115,197.606982,N,N,N,,,
809788,에스페랑스,부산광역시 해운대구,N,N,N,N,Y,N,,매일 08:00~20:00,N,N,N,,,,해운대해수욕장,35.1590427,129.160115,482.662062,N,N,N,,,
810148,큐큐면관(NC백화점해운대점),부산광역시 해운대구,Y,N,N,N,N,Y,,"평일 11:00~21:00, 주말 11:00~22:00",N,N,N,,,http://qqnoodle.co.kr,,,,,N,N,N,,,
810198,송도1913,부산광역시 서구,Y,Y,N,N,Y,Y,연중무휴,매일 12:00~02:00,N,N,N,,,https://songdoclamsg.modoo.at/,송도해상케이블카,35.0768815,129.022874,82.766629,N,N,N,,,
810211,호카페,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
810353,충무공김밥(해운대로데오 본점),부산광역시 해운대구,Y,Y,N,N,Y,Y,,매일 08:00~22:00,N,N,Y,,,,,,,,N,N,N,,,
810440,제니스테이블(해운대좌동점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
810527,요한바,부산광역시 해운대구,Y,Y,N,N,Y,N,,매일 20:00~01:00,N,N,N,전화예약,,https://www.instagram.com/yohan__bar/,,,,,N,N,N,,,
810862,갈통삼(해운대점),부산광역시 해운대구,N,N,N,N,Y,N,,"매일 10:45~21:30, 준비시간 14:00~16:10",N,N,N,,,,,,,,N,N,N,,,
811178,대일푸드,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
811432,달자아구찜,부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,
811448,카페051(오렌지프라자점),부산광역시 해운대구,N,Y,N,N,Y,N,,매일 08:00~23:00,N,N,N,,,,동백섬,35.1526697,129.150921,625.41414,N,N,N,,,
811684,아미티스스카이라운지,부산광역시 해운대구,Y,Y,N,N,Y,Y,,"매일 11:00~15:00, 매일 17:30~22:00",N,N,N,"전화예약,온라인예약",네이버,http://www.instagram.com/amytis__haeundae,해운대해수욕장,35.1590427,129.160115,249.972318,N,N,N,,,
811859,노미트버거헬스,부산광역시 해운대구,N,Y,N,N,N,N,,"매일 08:00~20:00, 월요일 15:00~20:00",N,N,N,전화예약,,"http://www.instagram.com/nomeatburger,https://blog.naver.com/gtmk22",,,,,N,N,N,,,
812057,도토리 편백집(NC백화점해운대점),부산광역시 해운대구,Y,Y,N,N,N,Y,,매일 10:30~22:00,N,N,N,전화예약,,,,,,,N,N,N,,,
812328,웅이국수 & 해운대주막,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
812670,떡두대간,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,낙동강하구아미산전망대,35.0469589,128.967788,606.681751,N,N,N,,,
812868,우즈커피,부산광역시 해운대구,Y,Y,N,N,Y,N,,평일 09:00~18:00,N,N,N,,,http://www.instagram.com/woodscoffee_,,,,,N,N,N,,,
812929,도가집,부산광역시 해운대구,Y,N,Y,N,Y,N,,,N,N,N,,,,"송정해수욕장, 죽도공원",35.1794305,129.199575,354.098609,N,N,N,,,
812983,풍원장 시골밥상집(마린시티점),부산광역시 해운대구,N,N,N,N,Y,N,,매일 11:00~21:00,N,N,Y,,,,,,,,N,N,N,,,
813069,미소한식뷔페,부산광역시 수영구,N,N,N,N,Y,N,,"평일 06:00~08:00, 평일 11:00~13:30",N,N,N,,,,,,,,N,N,N,,,
813293,1도씨맥주(광안점),부산광역시 수영구,N,N,N,N,N,N,,매일 17:00~24:00,N,N,N,,,,,,,,N,N,N,,,
813405,민스키친,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
813421,감성커피(충무대로점),부산광역시 서구,N,N,N,N,N,N,일요일,,N,N,Y,,,,부산공동어시장,35.0884428,129.0251,544.076186,N,N,N,,,
813503,동백,부산광역시 해운대구,N,N,N,N,N,N,,매일 18:00~04:00,N,N,N,,,,,,,,N,N,N,,,
813615,동명카츠(중동점),부산광역시 해운대구,N,Y,N,N,Y,N,,"매일 11:30~20:30, 매일 14:30~16:30",N,N,N,,,http://dmkatz.co.kr/,,,,,N,N,N,,,
813779,황옌,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
813844,이승률과자점,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
813868,하얀자전거,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
814262,컴포즈커피(대우마리나점),부산광역시 해운대구,N,N,N,N,Y,N,,"평일 08:00~23:00, 주말 09:00~23:00",N,N,N,,,,영화의 거리,35.1548866,129.144666,672.603464,N,N,N,,,
814293,지에스슈퍼마켓(다대점),부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
814483,쿠시309,부산광역시 해운대구,Y,Y,N,N,Y,Y,월요일,매일 18:00~22:00,N,N,Y,전화예약,,"https://app.catchtable.co.kr/ct/shop/kushi_309,http://instagram.com/kushi_309,https://kushi309.modoo.at",해운대해수욕장,35.1590427,129.160115,588.800941,N,N,N,25,,쿠시아게캇포 오마카세 코스
814575,루이스해밀턴커피,부산광역시 해운대구,N,N,N,N,Y,N,화요일,매일 10:30~20:00,N,N,Y,,,http://www.louishamiltoncoffee.com,,,,,N,N,N,,,
814908,마당,부산광역시 해운대구,Y,Y,N,N,Y,Y,,매일 11:00~21:00,N,N,N,,,"http://www.instagram.com/marin_madang,https://blog.naver.com/madang_busan",영화의 거리,35.1548866,129.144666,507.570761,N,N,N,,,
814927,스마일꽈배기,부산광역시 사하구,N,N,N,N,Y,N,일요일,평일 10:30~19:30,N,N,N,,,,,,,,N,N,N,,,
815112,꼬마대통령주니어,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
815290,밤맞이포차,부산광역시 해운대구,N,N,N,N,Y,N,,매일 17:00~04:00,N,N,N,,,,,,,,N,N,N,,,
815291,해피밀,부산광역시 해운대구,N,Y,N,N,N,N,월요일,매일 11:00~21:00,N,N,N,,,"http://www.instagram.com/happysaladclub,https://baemin.me/_OskbXKFT",,,,,N,N,N,,,
815339,서울깍두기,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
815461,낙동강,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
815543,가마솥소머리곰탕,부산광역시 수영구,Y,N,N,N,Y,N,일요일,매일 10:00~21:00,N,N,N,,,"http://gamaasot.cityfood.co.kr/,https://gamaasot.modoo.at",,,,,N,N,N,,,
815619,또또밥집,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
815838,국민간식,부산광역시 수영구,N,N,N,N,N,N,,,N,N,Y,,,,,,,,N,N,N,,,
815876,하오마라탕,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,달맞이동산지구,35.158846,129.183148,652.316045,N,N,N,,,
815911,아지트2,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
815986,박사장네 일등한끼,부산광역시 사하구,Y,N,N,N,Y,N,,매일 10:00~20:30,N,N,N,,,,,,,,N,N,N,,,
816018,별애별떡(수영점),부산광역시 수영구,N,Y,N,N,N,N,연중무휴,매일 11:30~00:00,N,N,N,전화예약,,,,,,,N,N,N,,,
816053,맨프롬커피,부산광역시 해운대구,N,N,N,N,Y,N,월요일,,N,N,N,,,http://instagram.com/manfromcoffee,,,,,N,N,N,,,
816136,스쿨푸드 딜리버리(해운대점),부산광역시 해운대구,N,N,N,N,Y,N,,매일 10:30~21:30,N,N,N,전화예약,,http://www.schoolfood.co.kr/,,,,,N,N,N,,,
816193,화목원,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
816493,엉클박스,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
816560,117스트릿,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,달맞이동산지구,35.158846,129.183148,605.790694,N,N,N,,,
816682,닭곱이네부산막창,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
816834,육해공 짜글이&돼지찌개(본점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
816885,플레이그라운드 플스&닌텐도 카페(장산점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
817238,암사동벼락국물떡볶이,부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,
817491,해운대원조할매국밥,부산광역시 해운대구,Y,N,N,N,Y,Y,,매일 07:30~20:30,N,N,Y,,,,해운대해수욕장,35.1590427,129.160115,421.644112,N,N,N,,,
817493,카페051(해운대백병원점),부산광역시 해운대구,N,N,N,N,N,Y,,"평일 07:00~22:00, 일요일 09:00~22:00",N,N,Y,,,,,,,,N,N,N,,,
817536,명물횟집,부산광역시 수영구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,
817604,홍대개미(장산점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
817638,선장해물,부산광역시 수영구,N,N,N,N,Y,N,,매일 10:00~23:00,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,690.005828,N,N,N,,,
817897,자이언트 피자(부산광안점),부산광역시 수영구,N,N,N,N,Y,N,,매일 11:00~00:30,N,N,N,전화예약,,http://giants.7x7.kr,광안리 해수욕장,35.1537687,129.118499,686.084196,N,N,N,,,
817967,이디야커피(부산수변공원점),부산광역시 수영구,N,Y,N,N,Y,Y,,"평일 10:00~23:00, 주말 10:00~23:00, 공휴일 10:00~23:00",N,N,N,,,http://www.instagram.com/ediyawfp,민락수변공원,35.1582645,129.131484,122.963974,N,N,N,,,
817969,까사델젤라또,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
818479,투썸플레이스(몰운대점),부산광역시 사하구,N,N,N,N,Y,N,,"평일 09:00~23:00, 금요일 09:00~24:00",N,N,N,,,,다대포 해수욕장,35.0463817,128.968006,258.57568,N,N,N,,,
818589,마르쉐 커피바,부산광역시 해운대구,N,N,N,N,Y,N,월요일,매일 11:30~22:00,N,N,Y,,,,해운대해수욕장,35.1590427,129.160115,231.304765,N,N,N,4,,"흑임자크림라떼,카라멜생크림,스노잉바닐라,바닐라빈라떼"
818593,충무로 족발,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
818884,광안제비칼국수,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
818885,브알라 카페(부산 해운대 마린시티점),부산광역시 해운대구,N,N,N,N,Y,Y,,매일 08:30~23:00,N,N,N,,,,,,,,N,N,N,,,
819149,스시쿄우(sushi kou),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
819602,타타에스프레소바,부산광역시 수영구,N,N,N,N,N,N,수요일,,N,N,N,,,,,,,,N,N,N,,,
819657,크리스 아트케이크,부산광역시 해운대구,Y,Y,N,N,Y,N,일요일,"평일 10:00~21:00, 토요일 10:00~18:00",N,N,N,전화예약,,"http://m.smartstore.naver.com/crissartcake,http://www.instagram.com/crissartcake,http://www.facebook.com/crisslove1004,https://crissartcake.modoo.at",동백섬,35.1526697,129.150921,625.41414,N,N,N,,,
819842,유마이,부산광역시 서구,N,Y,N,N,Y,N,,매일 17:30~02:30,N,N,N,,,,송도오션파크,35.0727332,129.01749,194.166215,N,N,N,,,
819856,우리닭,부산광역시 수영구,N,N,N,N,N,N,월요일,매일 11:00~23:00,N,N,N,,,"http://uridalk.cityfood.co.kr/,https://uridalk.modoo.at",,,,,N,N,N,,,
819963,너울,부산광역시 수영구,N,Y,N,N,Y,Y,,,N,N,N,전화예약,,,광안리 해수욕장,35.1537687,129.118499,423.699199,N,N,N,,,
820033,미태리(장산역점),부산광역시 해운대구,N,N,N,N,N,N,,"매일 11:00~21:00, 매일 15:00~16:00",N,N,Y,,,,,,,,N,N,N,,,
820111,닭발신화,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
820882,맘스터치(수영광안점),부산광역시 수영구,N,N,N,N,N,N,,매일 10:30~23:00,N,N,N,,,,,,,,N,N,N,,,
821176,생활맥주(해운대점),부산광역시 해운대구,N,N,N,N,Y,N,,매일 17:00~03:00,N,N,N,전화예약,,"http://dailybeer.co.kr/,https://www.instagram.com/dailybeer_official/,https://www.facebook.com/dailybeerofficial/,https://blog.naver.com/dailybeer",해운대해수욕장,35.1590427,129.160115,249.972318,N,N,N,,,
821328,1988 홍스비어,부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,N,,,,해운대해수욕장,35.1590427,129.160115,429.989003,N,N,N,,,
821364,갓튀긴 후라이드(해운대점),부산광역시 해운대구,Y,N,N,N,N,Y,월요일,"평일 16:00~04:00, 토요일 16:00~04:00",N,N,N,,,,,,,,N,N,N,,,
821420,유정샌드위치,부산광역시 해운대구,Y,N,N,N,N,N,,,N,N,Y,,,,,,,,N,N,N,,,
821668,마크한우,부산광역시 수영구,Y,Y,N,N,N,Y,,,N,N,N,전화예약,,"http://instagram.com/markhanwoo2019,https://app.catchtable.co.kr/ct/shop/markhanwoo2019",수영사적공원,35.170842,129.114398,636.605412,N,N,N,,,
821771,빌라 드 엘르(광안리점),부산광역시 수영구,N,Y,N,N,N,N,목요일,,N,N,N,전화예약,,http://www.instagram.com/villadeelle,광안리 해수욕장,35.1537687,129.118499,287.604766,N,Y,Y,,,
822000,한잔하지,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
822054,한우리가(해운대점),부산광역시 해운대구,Y,N,N,N,Y,N,,매일 11:00~21:30,N,N,N,전화예약,,,해운대해수욕장,35.1590427,129.160115,666.038217,N,N,N,,,
822079,카페부곡(해리단길점),부산광역시 해운대구,N,Y,N,N,Y,N,월요일,,N,N,N,전화예약,,https://instagram.com/cafe_bugok,,,,,N,N,N,,,
822105,스파트리 송정,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
822552,오엑스피시(OX PC)(광안동점),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
822714,에그드랍(해운대점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,Y,전화예약,,,,,,,N,N,N,24,,
822715,맛의달인 찹쌀도너츠,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
822820,목촌돼지국밥(송정점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,Y,,,,"송정해수욕장, 죽도공원",35.1794305,129.199575,497.875258,N,N,N,,,
822942,포백,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
823041,동방축산,부산광역시 수영구,Y,Y,N,N,Y,Y,연중무휴,,N,N,N,전화예약,,,광안리 해수욕장,35.1537687,129.118499,482.090814,N,N,N,,,
823101,소도둑(일광점),부산광역시 기장군,N,N,N,N,N,Y,,"평일 11:00~23:00, 주말 11:00~23:00",N,N,N,,,http://www.ybksododuk.co.kr/,일광해수욕장,35.2632382,129.233837,339.944544,N,N,N,,,
823229,어(魚)장관리,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
823329,속초자연횟집,부산광역시 해운대구,Y,N,N,N,Y,Y,,평일 11:00~23:00,N,N,Y,전화예약,,,동백섬,35.1526697,129.150921,625.41414,N,N,N,,,
823481,스타벅스(부산송도해수욕장점),부산광역시 서구,N,N,N,N,Y,N,,,N,N,N,,,"http://www.starbucks.co.kr/,http://www.facebook.com/starbuckskorea,http://www.instagram.com/starbuckskorea,http://www.istarbucksblog.co.kr/",송도해상케이블카,35.0768815,129.022874,510.59752,N,Y,Y,,,
823705,빵물레오,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
823798,상상짬뽕(해운대점),부산광역시 해운대구,N,Y,N,N,N,Y,,매일 11:30~22:00,N,N,N,,,http://sangsangjjambbong.com/,,,,,N,N,N,,,
824272,지에스(GS)25(라비드아틀란점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
824278,키하야(해운대미포점),부산광역시 해운대구,N,N,N,N,Y,N,,평일 11:30~23:30,N,N,N,,,http://www.kihyaa.com/,,,,,N,Y,Y,,,
824521,꽈빵집,부산광역시 해운대구,N,Y,N,N,Y,N,일요일,매일 10:00~19:00,N,N,Y,전화예약,,http://www.instagram.com/kkwabbangzip,,,,,N,Y,Y,,,
