식당(ID),식당명,지역명,입식좌석수,좌식좌석수,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,대표메뉴명,식당상태
793714,The38stcafe,전라남도 목포시,28,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,핸드드립 / 에스프레소 / 아메리카노,운영중
794563,던킨도너츠,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,고하도 전망대,34.77794,126.3592,423.3894,N,N,N,,운영중
794569,엔제리너스 목포케이블카북항점,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 12:00~19:00,N,N,N,N,,,목포 북항,34.80448,126.3651,3.843582,N,N,N,,운영중
795213,With대박 본점,전라남도 목포시,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
795303,포미아구찜,전라남도 목포시,64,12,Y,Y,N,N,Y,Y,,,N,N,Y,N,,,갓바위 문화타운,34.79368,126.421,197.990344,N,N,N,,운영중
795410,커피파나쉐 전망대점,전라남도 목포시,0,0,N,Y,N,N,Y,Y,,,N,N,N,N,,"http://instagram.com/coffee_panache_jmd,https://m.smartstore.naver.com/b1ue_butterfly",고하도 전망대,34.77794,126.3592,1.35433,N,N,N,,운영중
796004,카페판도라,전라남도 목포시,0,0,N,N,N,N,Y,Y,,매일 10:00~23:00,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,317.225914,N,N,N,,운영중
796104,하당홍참치,전라남도 목포시,36,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포평화광장,34.79666,126.4338,458.260218,N,N,N,,운영중
796507,빽다방 목포역점,전라남도 목포시,14,0,N,N,N,N,Y,N,,매일 09:00~22:00,N,N,Y,N,,,노적봉,34.78693,126.3846,169.968046,N,N,N,,운영중
796819,맛깔참죽목포북항점,전라남도 목포시,12,0,N,N,N,N,Y,N,,,N,N,Y,N,,"http://www.yesjuk.com,http://blog.naver.com/whooto,http://www.facebook.com/yesjuk,http://www.instagram.com/yesjukofficial",목포 북항,34.80448,126.3651,493.821784,N,N,N,,운영중
796828,유달산숯불장어 전문점,전라남도 목포시,0,0,Y,N,N,N,Y,Y,화요일,화요일 00:00~23:59,N,N,Y,전화예약,,https://yudalsan.modoo.at,목포 해상케이블카,34.79938,126.37,702.964263,N,Y,Y,,운영중
796980,패스바이,전라남도 목포시,0,0,N,Y,N,N,Y,Y,월요일,,N,N,N,전화예약,,http://instagram.com/passby_mokpo,노적봉,34.78693,126.3846,303.259103,N,N,N,,운영중
797111,카페인평광,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 08:00~23:30,N,N,Y,N,,,갓바위 문화타운,34.79368,126.421,217.347754,N,N,N,,운영중
797205,목포탕탕이,전라남도 목포시,80,0,Y,Y,N,N,Y,Y,,매일 09:00~01:00,N,N,Y,N,,http://mokpotti.tenclove.com,장미의거리,34.80222,126.4258,682.246675,N,N,N,,운영중
797448,에스타시옹1913,전라남도 목포시,24,0,N,Y,N,N,Y,Y,화요일,,N,N,N,N,,,노적봉,34.78693,126.3846,211.749054,N,N,N,,운영중
798284,오프그레이커피,전라남도 목포시,92,0,N,N,N,N,Y,N,,"평일 10:00~23:00, 주말 10:00~21:00",N,N,N,N,,,,,,,Y,N,N,,운영중
799510,우주라이크커피 목포이로점,전라남도 목포시,0,0,Y,Y,N,N,Y,Y,,매일 09:00~22:30,N,N,Y,N,,,목포시립도서관,34.80355,126.4031,319.948247,N,N,N,,운영중
800540,다올소머리곰탕,전라남도 목포시,32,0,Y,Y,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
800817,파파도나스 목포점,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,176.799284,N,N,N,,운영중
801320,목포가마솥시장통닭,전라남도 목포시,30,0,N,Y,N,N,Y,Y,,매일 14:00~01:00,N,Y,N,N,,,"목포시민문화체육센터 (공연장, 문화시설)",34.81232,126.438,978.558177,N,N,N,,운영중
801767,위드,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,http://instagram.com/cafewith_coffee,,,,,N,N,N,,운영중
802646,한성호프,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
802920,고봉집 1997,전라남도 목포시,0,0,N,Y,N,N,Y,Y,,매일 17:00~24:00,N,N,N,전화예약,,,목포 관광특구,34.81188,126.3923,642.72723,N,N,N,,운영중
804551,혼밥대장 목포점,전라남도 목포시,3,0,N,N,N,N,Y,N,,,N,N,Y,N,,,장미의거리,34.80222,126.4258,671.918433,N,N,N,,운영중
804690,먹자떡볶이,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
805249,예그리나,전라남도 목포시,28,0,N,Y,N,N,Y,Y,,평일 09:00~22:00,N,N,N,N,,,,,,,N,N,N,,운영중
805256,공차목포장미거리점,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 08:00~23:00,N,N,Y,N,,,갓바위 문화타운,34.79368,126.421,206.021558,N,N,N,,운영중
805279,앵커맨(금호점),전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
805914,참나리칼국수,전라남도 목포시,0,0,N,N,N,N,Y,N,일요일,"토요일 10:30~21:00, 평일 10:30~21:00",N,N,N,N,,,"목포시민문화체육센터 (공연장, 문화시설)",34.81232,126.438,381.244219,N,N,N,,운영중
807082,보족소,전라남도 목포시,32,0,N,Y,N,N,Y,Y,,,N,N,Y,N,,,목포 관광특구,34.81188,126.3923,571.683521,N,N,N,,운영중
807495,만냥회포차,전라남도 목포시,44,0,Y,Y,N,N,Y,Y,월요일,매일 15:00~00:00,N,N,N,N,,,노적봉,34.78693,126.3846,443.727499,Y,N,N,,운영중
807768,수일통닭 하당점,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
808281,청어랑,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
808525,역전할머니맥주 목포3호광장점,전라남도 목포시,18,0,N,N,N,N,Y,N,,,N,N,Y,N,,,목포시립도서관,34.80355,126.4031,314.177052,N,N,N,,운영중
808712,대영호포차,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,,,,,N,N,N,,운영중
808713,슈퍼맨찹쌀꽈배기,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,776.759964,N,N,N,,운영중
808896,카페씨오디,전라남도 목포시,0,20,N,N,N,N,Y,N,화요일,매일 11:00~22:00,N,N,N,N,,http://instagram.com/cod.official__c,노을공원,34.80896,126.3658,621.16023,N,N,N,,운영중
810428,한우명가우기고,전라남도 목포시,70,0,N,N,N,N,Y,Y,일요일,매일 10:00~22:00,N,N,N,N,,,목포 갓바위,34.79343,126.425,50.400333,N,N,N,,운영중
810699,달리는커피 목포점,전라남도 목포시,10,0,Y,Y,N,N,Y,N,,매일 10:00~22:00,N,N,Y,N,,,장미의거리,34.80222,126.4258,715.360678,N,N,N,,운영중
811434,신상포차,전라남도 목포시,0,0,N,N,N,N,Y,N,월요일,매일 06:00~03:00,N,N,N,N,,,이난영의 목포의 눈물 노래비,34.79985,126.3751,943.722645,N,N,N,,운영중
812839,만원포차,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,425.629363,N,N,N,,운영중
812840,김밥나라,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 06:00~01:00,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,682.253571,N,N,N,,운영중
813967,미소식당,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 갓바위,34.79343,126.425,124.65509,N,N,N,,운영중
814438,하우스김밥,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,379.853718,Y,N,N,,운영중
814506,북촌삼대갈비(하당점),전라남도 목포시,78,0,Y,Y,N,N,Y,Y,,매일 11:30~02:00,N,N,N,N,,"http://북촌삼대갈비.com,https://bukchonhadang.modoo.at",장미의거리,34.80222,126.4258,505.795941,N,N,N,,운영중
814652,국가대표고기집 자유점,전라남도 목포시,112,0,N,N,N,N,Y,N,,매일 12:00~23:00,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,746.874234,N,N,N,,운영중
814694,철이네바베큐통닭,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
815013,갈통삼 전남 목포점,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 해상케이블카,34.79938,126.37,414.947318,N,N,N,,운영중
816224,오거리숭커피,전라남도 목포시,20,0,N,Y,N,N,Y,N,화요일,,N,N,N,N,,https://instagram.com/five.st.coffee249,노적봉,34.78693,126.3846,148.954747,N,N,N,,운영중
816275,아흐레,전라남도 목포시,21,0,Y,Y,N,N,N,N,화요일,,N,N,N,N,,,,,,,N,N,N,마카롱,폐업
816284,고향삼겹살,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
816527,소문난 사골돼지국밥&순댓국,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
817092,에잇코너스,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
817925,목포명가회정식,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,삼학도공원,34.78241,126.3898,722.586859,N,N,N,,운영중
819714,아침바다,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 17:00~22:00,N,N,N,N,,,이난영의 목포의 눈물 노래비,34.79985,126.3751,855.437259,N,N,N,,운영중
820140,송가,전라남도 목포시,184,8,N,N,N,N,Y,N,,,N,N,N,N,,,목포 종합수산시장,34.7877803,126.38989,659.884061,N,N,N,,운영중
821197,못난이선술집,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 종합수산시장,34.7877803,126.38989,541.286268,N,N,N,,운영중
822411,화랑 연산점,전라남도 목포시,50,0,N,N,N,N,Y,N,,,N,N,Y,N,,https://hwarang.tenclove.com,목포 관광특구,34.81188,126.3923,880.363231,N,N,N,,운영중
823337,청한찐빵만두,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,492.896249,N,N,N,,운영중
824071,평화식육식당,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 갓바위,34.79343,126.425,155.037887,N,N,N,,운영중
824072,서민회포차,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
824084,국수먹기좋은날,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 11:00~19:00,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,462.805673,N,N,N,,운영중
824445,목포아구탕,전라남도 목포시,10,0,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,88.841682,N,N,N,,운영중
824675,스토리가 있는 집,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
826043,떡배네나주곰탕,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,노을공원,34.80896,126.3658,316.277278,N,N,N,,운영중
828901,죽이야기기독병원점,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 09:00~21:00,N,N,Y,N,,"http://www.jukstory.com,https://m.facebook.com/jukstory1/",장미의거리,34.80222,126.4258,589.101766,N,N,N,,운영중
829597,예향아구찜,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,"목포시민문화체육센터 (공연장, 문화시설)",34.81232,126.438,298.500263,N,N,N,,운영중
830704,탑스꼬마김밥,전라남도 목포시,0,0,N,N,N,N,Y,N,,평일 08:00~20:00,N,N,Y,전화예약,,,목포시립도서관,34.80355,126.4031,319.948247,N,N,N,,운영중
830881,골든벨,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 해상케이블카,34.79938,126.37,495.215775,N,N,N,,운영중
831235,시간과공간,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 해상케이블카,34.79938,126.37,442.227247,N,N,N,,운영중
833798,명품옛날시골통닭 석현점,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 종합수산시장,34.7877803,126.38989,566.013969,N,N,N,,운영중
834959,유명해장국,전라남도 목포시,0,0,Y,Y,N,N,Y,Y,,매일 00:00~24:00,N,N,Y,전화예약,,,목포 갓바위,34.79343,126.425,349.383536,N,N,N,,운영중
835686,금동회수산,전라남도 목포시,40,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,783.053214,N,N,N,,운영중
837101,커피트리,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,746.874234,N,N,N,,운영중
838074,우리아구찜해물찜,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 해상케이블카,34.79938,126.37,658.646434,N,N,N,,운영중
840043,당신을 위하여,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,577.584087,Y,N,N,,운영중
840175,모정가든,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 11:30~15:00,N,N,N,N,레드테이블,,,,,,N,N,N,,운영중
840582,수북숯불갈비,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,,,,,N,N,N,,운영중
840921,온통쭈꾸미,전라남도 목포시,0,0,Y,Y,N,N,Y,N,,매일 11:00~10:00,N,N,N,N,,,목포평화광장,34.79666,126.4338,631.019082,N,N,N,,운영중
841722,목포순대,전라남도 목포시,0,0,N,Y,N,N,Y,Y,,매일 06:00~23:00,N,N,N,전화예약,,http://instagram.com/mokpo_sundae,목포시립도서관,34.80355,126.4031,276.181757,N,N,N,,운영중
842426,제일순대,전라남도 목포시,14,0,N,N,N,N,Y,N,,매일 06:30~20:00,N,N,N,N,,,목포 종합수산시장,34.7877803,126.38989,0.003328,N,N,N,,운영중
842639,장수국밥,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,725.055645,N,N,N,,운영중
843386,죽나라,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,864.773476,N,N,N,,운영중
844692,마라스타,전라남도 목포시,0,0,N,Y,N,N,Y,N,,매일 11:00~22:00,N,N,Y,전화예약,,https://marasta.modoo.at/,목포평화광장,34.79666,126.4338,521.902897,N,N,N,,운영중
845681,어영차바다야,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,720.20022,N,N,N,,운영중
845704,목포왕대박집,전라남도 목포시,0,0,N,N,N,N,Y,N,일요일,"평일 16:00~01:00, 토요일 16:00~01:00, 일요일 16:00~01:00",N,N,N,N,,https://mokpowangdaebak.modoo.at/,장미의거리,34.80222,126.4258,747.362375,N,N,N,,운영중
845925,유미정식당,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,장미의거리,34.80222,126.4258,546.745652,N,N,N,,운영중
845926,화경이네칼국수,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,장미의거리,34.80222,126.4258,546.745652,N,N,N,,운영중
846018,바른모밀(본점),전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 11:00~20:30,N,N,N,N,,,갓바위 문화타운,34.79368,126.421,367.365944,N,N,N,,운영중
846734,철판깐여자,전라남도 목포시,0,0,N,Y,N,N,Y,N,,매일 17:00~24:00,N,N,N,전화예약,,"http://tokebi76.modoo.at/,http://blog.naver.com/tokebi76",,,,,N,N,N,,운영중
848073,도야족발보쌈(하당점),전라남도 목포시,0,0,N,N,N,N,Y,N,연중무휴,매일 16:00~00:00,N,N,Y,N,,https://doya136.modoo.at,갓바위 문화타운,34.79368,126.421,434.828825,N,N,N,,운영중
853067,파스토보이하당점,전라남도 목포시,0,0,Y,N,N,N,Y,Y,월요일,매일 11:00~10:00,N,N,Y,전화예약,,http://www.instagram.com/pastoboy_mokpo_hadang,갓바위 문화타운,34.79368,126.421,225.848558,N,N,N,,운영중
853374,고향흑염소,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 11:00~21:00,N,N,N,N,,,,,,,N,N,N,,운영중
855467,마님삼합,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포평화광장,34.79666,126.4338,372.888369,N,N,N,,운영중
856632,위드대박 부영점,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포평화광장,34.79666,126.4338,726.335677,N,N,N,,운영중
857497,하늘비어,전라남도 목포시,18,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
857663,삼돈이 옥암점,전라남도 목포시,0,0,Y,Y,N,N,Y,Y,,매일 11:00~23:00,N,N,Y,전화예약,,http://www.samdoni.com/,"목포시민문화체육센터 (공연장, 문화시설)",34.81232,126.438,561.057789,N,N,N,,운영중
858903,혁이네집밥,전라남도 목포시,0,0,Y,Y,N,N,N,Y,일요일,,N,N,N,N,,http://instagram.com/hyukeene,목포 관광특구,34.81188,126.3923,640.047145,N,N,N,,운영중
859614,굿스고로케앤꽈배기,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포평화광장,34.79666,126.4338,791.569976,N,N,N,,운영중
860461,BHC 석현점,전라남도 목포시,0,0,N,Y,N,N,Y,N,,매일 12:00~24:00,N,N,Y,전화예약,,http://www.bhc.co.kr/,목포 종합수산시장,34.7877803,126.38989,593.658125,Y,N,N,,운영중
861985,준힐링카페,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,547.645265,N,N,N,,운영중
862204,육전국밥 남악옥암점,전라남도 목포시,64,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"육전소고기국밥, 소고기국밥, 함박곰탕, 미소곰탕",운영중
862246,참치명가,전라남도 목포시,22,10,N,N,N,N,N,N,"2, 4주 일요일",,N,N,N,N,,,,,,,N,N,N,참치회,운영중
862271,원조신안뻘낙지,전라남도 목포시,48,16,N,Y,N,N,N,N,"2, 4주 화요일",,N,N,N,N,,,,,,,N,N,N,"낙지비빔밥, 연포탕, 낙지탕탕이",운영중
862314,여기서만나,전라남도 목포시,28,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"순두부찌개, 된장찌개, 김치찌개",운영중
862319,토속촌,전라남도 목포시,46,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"간장게장,생선구이,병어탕",운영중
862339,에그플리즈,전라남도 목포시,21,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,앙버터스콘,폐업
862362,에일린의하루,전라남도 목포시,192,0,N,Y,N,N,N,N,"첫째,셋째 일요일 휴무",,N,N,N,N,,,,,,,N,N,N,"아메리카노,생과일 쥬스",운영중
862379,삼겹구이(목포지사점),전라남도 목포시,70,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"대패삼겹살,대패소고기,항정살",미확인
862382,동아관 하당점,전라남도 목포시,40,0,Y,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"생선구이백반,복어회,복어탕,우럭간국",운영중
862383,집으로황금돼지닥터찬의찌개백반,전라남도 목포시,8,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"삼겹살구이,삼겹살셋트",운영중
862384,삐비,전라남도 목포시,40,24,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"백반,김치찌개,된장찌개,순두부찌개",운영중
862385,조마루감자탕(상동점),전라남도 목포시,76,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"묵은지감자탕,등뼈찜",미확인
862391,어반까페,전라남도 목포시,24,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"아메리카노, 까페라떼",폐업
862399,사랑더하기천사점,전라남도 목포시,32,0,N,N,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"스페셜꼬치, 노가리",운영중
862444,목포생갈비,전라남도 목포시,44,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"암돼지생갈비ㆍ생목살, 한우꽃등심ㆍ모듬구이",운영중
862447,춤추는포장마차,전라남도 목포시,28,16,Y,N,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"두루치기, 오징어볶음",운영중
862448,계절황금마차,전라남도 목포시,12,16,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"갈치찜, 병어찜, 제육볶음",폐업
862463,왕코리아푸드,전라남도 목포시,44,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"황태짬뽕, 옛날짬뽕밥, XO볶음밥",운영중
862480,양동해숯불갈비,전라남도 목포시,32,0,Y,Y,N,N,N,N,목요일,,N,N,N,N,,,,,,,N,N,N,"돼지갈비, 삼겹살, 춘천닭갈비",미확인
862482,교촌치킨비파점,전라남도 목포시,40,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"교촌순살레어,허니콤보,교촌레드치킨",운영중
862484,파도소주방,전라남도 목포시,20,28,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"생선회, 무침",미확인
862532,꿀범벅강정,전라남도 목포시,4,4,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"닭강정, 소떡소떡",운영중
862568,오션숯불구이,전라남도 목포시,40,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"바다장어숯불구이, 바다장어양념구이",운영중
862573,경재수산,전라남도 목포시,0,0,N,N,N,N,N,N,마지막주 화요일,,N,N,N,N,,,,,,,N,N,N,"참돔, 낙지, 우럭",운영중
862580,전진수산,전라남도 목포시,0,0,Y,N,N,N,N,N,마지막주 화요일,,N,N,N,N,,,,,,,N,N,N,"광어, 농어, 참돔",운영중
862582,왕새우직판장 하당점,전라남도 목포시,136,36,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"새우회, 새우구이한판",운영중
862593,명품회수산,전라남도 목포시,66,0,N,Y,N,N,N,N,마지막주 일요일,,N,N,N,N,,,,,,,N,N,N,"조개 전골ㆍ구이ㆍ찜, 굴보쌈ㆍ찜",운영중
862598,송원바베큐치킨,전라남도 목포시,52,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,닭불갈비. 순살겨자파닭,미확인
862609,구노포차,전라남도 목포시,20,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"구노국물닭발, 얼큰해물짬뽕탕",미확인
862611,with대박,전라남도 목포시,40,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"반건조갑오징어구이, 반건조갑오징어 튀김",미확인
862612,59년왕십리막창구이,전라남도 목포시,28,0,N,Y,N,N,N,N,공휴일,,N,N,N,N,,,,,,,N,N,N,"막창구이, 생목살구이",운영중
862629,맛원조통닭,전라남도 목포시,20,5,N,Y,N,N,N,N,"첫째,셋째 일요일",,N,N,N,N,,,,,,,N,N,N,"후라이드, 마늘간장치킨",미확인
862634,찐이야,전라남도 목포시,24,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"호프, 소주, 마른안주",운영중
862636,청개구리반찬산채돌솥비빔밥,전라남도 목포시,80,0,N,N,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"산채돌솥비빔밥, 선지해장국",운영중
862638,천년수산계절포차,전라남도 목포시,46,0,N,Y,N,N,N,N,"2, 4주 일요일",,N,N,N,N,,,,,,,N,N,N,"조개전골, 굴찜",미확인
862650,이가네식당,전라남도 목포시,24,24,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"제육볶음, 소머리국밥",미확인
862659,천사섬,전라남도 목포시,20,0,N,N,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"맥주, 마른안주",운영중
862664,캐슬CAFE,전라남도 목포시,40,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"양주, 과일안주",미확인
862667,흑돈화덕구이,전라남도 목포시,40,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,흑돼지. 참치,운영중
862668,윤가네뒷고기,전라남도 목포시,32,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,목살. 뒷고기,운영중
862669,비타민,전라남도 목포시,20,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,양주. 과일안주,미확인
862687,팔도 국밥＆순대국,전라남도 목포시,30,16,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"순대국밥,  국밥",미확인
862691,전주기사식당,전라남도 목포시,24,40,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"백반, 해장국",운영중
862830,명진식당,전라남도 목포시,20,8,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"촌닭,닭볶음탕",미확인
862834,송원회수산,전라남도 목포시,24,60,N,Y,N,N,N,N,"2, 4주 일요일",,N,N,N,N,,,,,,,N,N,N,"활어회한상, 송원스페셜굴비정식",운영중
862865,팔도식당,전라남도 목포시,16,0,Y,N,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,우럭간국.장어탕구이,운영중
862883,다정이네,전라남도 목포시,16,0,Y,N,N,N,N,N,셋째주 일요일,,N,N,N,N,,,,,,,N,N,N,족발.순대,운영중
862911,고향식당,전라남도 목포시,8,8,Y,Y,N,N,N,N,셋째주 일요일,,N,N,N,N,,,,,,,N,N,N,계절음식.황빠가탕,운영중
862914,유달산식당,전라남도 목포시,12,4,Y,Y,N,N,N,N,셋째주 일요일,,N,N,N,N,,,,,,,N,N,N,우럭지리.장어구이,운영중
862930,맘앤딸,전라남도 목포시,16,0,Y,Y,N,N,N,N,셋째주 일요일,,N,N,N,N,,,,,,,N,N,N,닭갈비.닭정육,운영중
862937,에일린의 하루 ,전라남도 목포시,48,0,Y,Y,N,N,N,N,첫째주 셋째주 일요일,,N,N,N,N,,,,,,,N,N,N,프렌치토스트 시나몬 오렌지라떼,운영중
862964,더스톤,전라남도 목포시,54,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,바닐라라떼 에그타르트 갈릭시르그타르트,운영중
863002,하당왕새우직판장,전라남도 목포시,28,16,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"왕새우,왕새우버터머리튀김,새우라면",운영중
863069,오리생각,전라남도 목포시,40,28,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"황칠간장불고기, 오리주물럭",운영중
