식당(ID),식당명,지역명,입식좌석수,좌식좌석수,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,대표메뉴명,식당상태
870882,에이치컴퍼니,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,기지제 수변공원,35.84126,127.0645,985.597652,N,N,N,,신규
870886,일팔카츠,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,,,,,N,N,N,,신규
871020,돼지게티 효자점,전라북도 전주시,0,0,N,N,N,N,N,N,월요일,,N,N,Y,N,,,다가공원,35.8122,127.1198,812.969789,N,N,N,,신규
871044,야미푸드,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,황강서원,35.82904,127.1031,812.988942,N,N,N,,신규
871180,푸드테라피,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,객사길,35.81762,127.1437,182.909331,N,N,N,,신규
871529,크라우드피씨 삼천점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
871533,하솜식당,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
871902,주당의민족,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,오송제,35.85935,127.1255,809.472381,N,N,N,,신규
871921,호키토키,전라북도 전주시,0,0,Y,N,N,N,N,N,월요일,매일 11:00~21:00,N,N,N,전화예약,,,전주대학교 박물관,35.81416,127.0901,626.108945,N,Y,Y,,신규
871949,스시아마루,전라북도 전주시,0,0,Y,Y,N,N,N,Y,"일요일, 공휴일","매일 12:00~03:00, 매일 18:00~22:00",N,N,N,전화예약,,,전북도청도서관,35.82033,127.1088,418.586227,N,N,N,,신규
872051,밥풀꽃김밥,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,오송제,35.85935,127.1255,234.652035,N,N,N,,신규
872477,전설낙곱새 인후점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,약수암(전주),35.84509,127.1584,636.972265,N,N,N,,신규
872676,테판현,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
872785,낙곱새끝판왕 효자점,전라북도 전주시,0,0,N,N,N,N,N,N,,매일 16:00~01:00,N,N,Y,N,,,다가공원,35.8122,127.1198,588.056732,N,N,N,,신규
872924,삼천,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
873111,육희당,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
873119,카페루앤비 전주팔복점,전라북도 전주시,0,0,Y,N,N,N,N,N,일요일,"평일 07:30~09:00, 토요일 07:30~09:00",N,N,N,N,,,,,,,N,N,N,,신규
873285,명랑부대찌개 인후점,전라북도 전주시,0,0,N,N,N,N,N,N,,매일 10:00~22:00,N,N,Y,N,,,,,,,N,N,N,,신규
873345,굼,전라북도 전주시,0,0,N,N,N,N,N,N,월요일,,N,N,N,N,,,,,,,N,N,N,,신규
873352,둥과점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,아중호수,35.82581,127.1745,664.204346,N,N,N,,신규
873437,짬뽕으로 통하다,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,선린사(전주),35.81983,127.1687,875.137742,N,N,N,,신규
873531,단골때리는집,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,건지산,35.8294,127.1344,451.677458,N,N,N,,신규
873764,활어웨이,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,호남제일문,35.86935,127.0709,677.833635,N,N,N,,신규
874363,당모치,전라북도 전주시,0,0,N,N,N,N,N,N,연중무휴,매일 13:00~01:00,N,N,N,N,,,,,,,N,N,N,,신규
874500,팔당원조칼제비보쌈 전주신시가지점,전라북도 전주시,0,0,Y,Y,N,N,N,Y,,매일 11:00~00:00,N,N,N,전화예약,,,전북도청도서관,35.82033,127.1088,531.351101,N,N,N,,신규
874627,카페라이더 효자점,전라북도 전주시,0,0,Y,Y,N,N,N,Y,,매일 11:00~02:00,N,N,N,전화예약,,,전북도청도서관,35.82033,127.1088,682.71969,N,N,N,,신규
874843,어썸그린,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,황강서원,35.82904,127.1031,837.720556,N,N,N,,신규
874863,카페체리,전라북도 전주시,0,0,N,Y,N,N,N,Y,일요일,"평일 08:00~18:30, 공휴일 10:00~18:00",N,N,N,전화예약,,,건지산,35.8294,127.1344,912.636408,N,N,N,,신규
874903,복길네식당 전주3호점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,건지산,35.8294,127.1344,301.142818,N,N,N,,신규
874940,누들보쌈 배달만족 전주효자점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,전북도청도서관,35.82033,127.1088,570.060395,N,N,N,,신규
875036,파운데이 롯데백화점전주점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
875092,초밥만 전주점,전라북도 전주시,0,0,Y,Y,N,N,N,Y,,매일 11:00~20:30,N,N,N,전화예약,,,전북도청도서관,35.82033,127.1088,682.71969,N,N,N,,신규
875344,고기반햄반김치찌개 전주효자점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,황강서원,35.82904,127.1031,344.335244,N,N,N,,신규
875405,류가중식,전라북도 전주시,0,0,Y,N,N,N,N,Y,일요일,매일 11:00~20:30,N,N,N,N,,,세병공원,35.87683,127.1308,464.971546,N,N,N,,신규
875629,신쭈꾸미 전주점,전라북도 전주시,0,0,Y,N,N,N,N,Y,,,N,N,Y,전화예약,,,세병공원,35.87683,127.1308,503.67002,N,N,N,,신규
875719,미과당,전라북도 전주시,0,0,N,N,N,N,N,N,월요일,,N,N,Y,N,,,전북도청도서관,35.82033,127.1088,649.129943,N,N,N,,신규
875758,손이가,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,정혜사(전주),35.80426,127.1391,927.233088,N,N,N,,신규
875834,더맨,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
875979,현대식당,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,객사길,35.81762,127.1437,271.719622,N,N,N,,신규
876024,제이비푸드,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,전북대학교 박물관,35.84626,127.132,968.273582,N,N,N,,신규
876032,화덕호떡,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
876062,우리할매떡볶이 전주혁신점,전라북도 전주시,0,0,Y,N,N,N,N,N,,매일 11:00~21:00,N,N,Y,N,,,기지제,35.84603,127.0627,569.59864,N,Y,Y,,신규
876259,곡주마을,전라북도 전주시,0,0,N,N,N,N,N,N,연중무휴,매일 16:00~12:30,N,N,N,N,,,,,,,N,N,N,,신규
876306,쪽갈비는맛있닭,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,건지산,35.8294,127.1344,534.462138,N,N,N,,신규
876314,현장함바집,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
876412,광진식당 전주중인동점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,완산생활체육공원(산책로),35.7675,127.1015,424.006952,N,N,N,,신규
876469,스위트오븐,전라북도 전주시,0,0,Y,Y,N,N,N,N,,,N,N,N,전화예약,,,오송제,35.85935,127.1255,817.637039,N,N,N,,신규
876524,오또,전라북도 전주시,0,0,N,Y,N,N,N,Y,일요일,,N,N,N,N,,,,,,,N,N,N,,신규
876683,막이오름 전주 객리단길점,전라북도 전주시,0,0,N,Y,N,N,N,Y,,매일 16:00~02:00,N,N,N,N,,,객사길,35.81762,127.1437,376.475975,N,N,N,,신규
876779,진안무드기,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,다가공원,35.8122,127.1198,634.342966,N,N,N,,신규
876899,스파게티스토리 송천점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,오송제,35.85935,127.1255,284.577666,N,N,N,,신규
877240,DT푸드(디티푸드),전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,다가공원,35.8122,127.1198,267.734821,N,N,N,,신규
877269,자담치킨 전주신시가지점,전라북도 전주시,0,0,N,Y,N,N,N,N,,매일 15:00~00:00,N,N,N,N,,,,,,,N,N,N,,신규
877620,올스타피자 전주송천점,전라북도 전주시,0,0,Y,N,N,N,N,N,,매일 10:00~02:00,N,N,N,N,,,오송제,35.85935,127.1255,939.906288,N,N,N,,신규
877626,점순이호떡 인후점,전라북도 전주시,0,0,N,Y,N,N,N,N,,매일 11:00~19:30,N,N,N,N,,,,,,,N,N,N,,신규
877643,떡볶이참잘하는집전주인후점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
877652,솔솔커피 신시가지점,전라북도 전주시,0,0,N,N,N,N,N,N,,매일 11:00~10:00,N,N,Y,N,,,다가공원,35.8122,127.1198,491.299893,N,N,N,,신규
877656,아이갓에브리띵삼천도서관점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
877701,역전뚝배기짬뽕 중화산점,전라북도 전주시,0,0,N,N,N,N,N,N,화요일,매일 10:30~20:30,N,N,N,N,,,다가공원,35.8122,127.1198,415.296219,N,N,N,,신규
877704,우리할매떡볶이 효자점,전라북도 전주시,0,0,Y,N,N,N,N,N,,,N,N,Y,N,,,,,,,N,N,N,,신규
877984,엑시트피자 평화점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
878017,대박간식,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
878034,왓커피 서곡점,전라북도 전주시,0,0,Y,Y,N,N,N,N,,매일 07:00~22:00,N,N,Y,전화예약,,,황강서원,35.82904,127.1031,753.113956,N,N,N,,신규
878075,설빙 전주에코시티점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,세병공원,35.87683,127.1308,381.637861,N,N,N,,신규
878155,효자동키친 전주점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,전주대학교 박물관,35.81416,127.0901,672.767618,N,N,N,,신규
878171,아이언스푼,전라북도 전주시,0,0,N,N,N,N,N,N,월요일,,N,N,N,N,,,완산생활체육공원(산책로),35.7675,127.1015,593.413849,N,N,N,,신규
878371,달리는커피 전주서신점,전라북도 전주시,0,0,N,N,N,N,N,N,"주말, 공휴일",평일 11:00~20:00,N,N,N,N,,,,,,,N,N,N,,신규
878941,카페청연,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
878955,빽다방 전주에코시티점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,세병공원,35.87683,127.1308,403.284511,N,N,N,,신규
879062,양푼집플러스,전라북도 전주시,0,0,N,N,N,N,N,N,,매일 10:50~22:00,N,N,N,N,,,호남제일문,35.86935,127.0709,681.641648,N,N,N,,신규
879105,닥치고 떡볶이 전주덕진구점,전라북도 전주시,0,0,N,N,N,N,N,N,,"평일 11:00~23:59, 토요일 11:00~23:59",N,N,N,N,,,세병공원,35.87683,127.1308,866.617602,N,N,N,,신규
879144,형제수산,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,조경단,35.84538,127.1207,914.248874,N,N,N,,신규
879250,피자나라치킨공주 전주혁신도시점,전라북도 전주시,0,0,N,N,N,N,N,N,화요일,,N,N,N,N,,,기지제 수변공원,35.84126,127.0645,633.823988,N,N,N,,신규
879360,헉스 216 본점,전라북도 전주시,0,0,N,Y,N,N,N,N,,,N,N,Y,전화예약,,,전북도청도서관,35.82033,127.1088,950.899781,N,N,N,,신규
879460,이디야커피 전주휴먼시아점,전라북도 전주시,0,0,N,N,N,N,N,N,,매일 08:00~22:30,N,N,Y,N,,,전주대학교 박물관,35.81416,127.0901,686.239454,N,Y,Y,,신규
879562,고모네주방,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
879606,덮앤더머 서신점,전라북도 전주시,0,0,Y,Y,N,N,N,N,,매일 11:00~02:00,N,N,Y,전화예약,,,,,,,N,N,N,,신규
879644,향원,전라북도 전주시,0,0,N,N,N,N,N,Y,,,N,N,Y,전화예약,,,다가공원,35.8122,127.1198,694.208022,N,N,N,,신규
879691,연그린,전라북도 전주시,0,0,Y,N,N,N,N,Y,,,N,N,N,전화예약,,,황강서원,35.82904,127.1031,388.734291,N,Y,Y,,신규
879708,카페프로포즈,전라북도 전주시,0,0,N,Y,N,N,N,Y,,,N,N,N,N,,,약수암(전주),35.84509,127.1584,441.818847,N,N,N,,신규
880161,전주승화원식당및매점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
880197,뿔난아지매아구찜전문점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,전북도청도서관,35.82033,127.1088,827.053039,N,N,N,,신규
880849,치킨매니아 인후점,전라북도 전주시,0,0,N,N,N,N,N,N,연중무휴,매일 15:00~01:00,N,N,N,N,,,,,,,N,N,N,,신규
880862,매봉커피,전라북도 전주시,0,0,N,Y,N,N,N,Y,일요일,"평일 11:00~23:00, 토요일 11:00~22:00",N,N,Y,전화예약,,,전주문화원,35.83119,127.1394,867.24715,N,N,N,,신규
880894,강투포차,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,전북도청도서관,35.82033,127.1088,576.175667,N,N,N,,신규
880899,깨순이김밥 효자안행로점,전라북도 전주시,0,0,N,N,N,N,N,N,일요일,매일 05:30~21:00,N,N,Y,N,,,정혜사(전주),35.80426,127.1391,535.980651,N,N,N,,신규
880902,대파향육개장,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,기지제 수변공원,35.84126,127.0645,644.128979,N,N,N,,신규
880951,마이야르,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
881281,전설낚곱새 송천점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,오송제,35.85935,127.1255,653.833964,N,N,N,,신규
881544,광한루 추어탕 2호점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,덕진공원,35.8475,127.121,853.455646,N,N,N,,신규
881545,국수사랑전사랑,전라북도 전주시,0,0,N,Y,N,N,N,N,,,N,N,Y,전화예약,,,덕진공원,35.8475,127.121,740.905205,N,N,N,,신규
881771,이마트24전주공단점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,전주한지박물관,35.84903,127.1002,625.328712,N,N,N,,신규
881822,장가네고깃집,전라북도 전주시,0,0,N,N,N,N,N,N,월요일,,N,N,N,N,,,덕진공원,35.8475,127.121,761.489403,N,N,N,,신규
882019,비비큐 효자점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,다가공원,35.8122,127.1198,957.047401,N,N,N,,신규
882044,카페아치,전라북도 전주시,0,0,N,N,N,N,N,N,목요일,매일 11:00~23:00,N,N,N,N,,,객사길,35.81762,127.1437,237.022454,N,N,N,,신규
882078,서나푸드컴퍼니,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
882092,유어재즈(Yoo`re Jazz),전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
882096,족앤도리,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,전북도청도서관,35.82033,127.1088,570.060395,N,N,N,,신규
882098,진담덮밥엔소바,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,전북도청도서관,35.82033,127.1088,570.060395,N,N,N,,신규
882112,황금물결해물아구찜,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,다가공원,35.8122,127.1198,155.494576,N,N,N,,신규
882393,정담한끼,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,황강서원,35.82904,127.1031,690.428957,N,N,N,,신규
882414,무이사회,전라북도 전주시,0,0,Y,Y,N,N,N,Y,,,N,N,N,전화예약,,,,,,,N,N,N,,신규
882469,달달케이크,전라북도 전주시,0,0,N,N,N,N,N,N,일요일,매일 11:00~20:00,N,N,N,N,,,다가공원,35.8122,127.1198,744.524644,N,N,N,,신규
882567,나영맛집,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
882631,수제핫도그,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,오송제,35.85935,127.1255,837.53367,N,N,N,,신규
882636,전주지역자활센터우렁각시,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
882640,채선당도시락앤샐러드전주혁신도시점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
882641,청춘이즈백,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,남고사(전주),35.79995,127.1587,345.959377,N,N,N,,신규
882788,배달공주 중화서신점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,황강서원,35.82904,127.1031,876.496693,N,N,N,,신규
882795,비비파스타,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,전북도청도서관,35.82033,127.1088,570.060395,N,N,N,,신규
882797,아무튼커피,전라북도 전주시,0,0,N,Y,N,N,N,N,,,N,N,Y,N,,,전주대학교 박물관,35.81416,127.0901,622.600379,N,N,N,,신규
882837,비비큐전주덕진점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,덕진공원,35.8475,127.121,303.887277,N,N,N,,신규
882861,임떡 곱창떡볶이 전주송천점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,오송제,35.85935,127.1255,666.809648,N,N,N,,신규
883030,성찬우동,전라북도 전주시,0,0,Y,Y,N,N,N,Y,월요일,"매일 11:30~15:00, 매일 17:00~21:00",N,N,Y,N,,,기지제,35.84603,127.0627,434.999598,N,N,N,,신규
883085,수다,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,다가공원,35.8122,127.1198,458.368846,N,N,N,,신규
883132,카페화목,전라북도 전주시,0,0,N,N,N,N,N,N,월요일,"매일 10:00~19:00, 일요일 11:00~18:00",N,N,N,N,,,,,,,N,N,N,,신규
883190,나육회,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,다가공원,35.8122,127.1198,627.789674,N,N,N,,신규
883205,오시롬,전라북도 전주시,0,0,Y,Y,N,N,N,Y,,매일 11:00~22:00,N,N,N,N,,,아중호수,35.82581,127.1745,662.518474,N,N,N,,신규
883263,카페베네 팔복점,전라북도 전주시,0,0,Y,Y,N,N,N,N,,"평일 08:00~22:00, 공휴일 10:00~22:00",N,N,N,N,,,전주한지박물관,35.84903,127.1002,439.241057,N,N,N,,신규
883362,쏘울,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
883443,딜리버리,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,정혜사(전주),35.80426,127.1391,876.202072,N,N,N,,신규
883471,임떡 곱창떡볶이 전북대점,전라북도 전주시,0,0,N,Y,N,N,N,N,일요일,"평일 11:00~24:00, 토요일 11:00~24:00",N,N,N,N,,,전주문화원,35.83119,127.1394,771.044282,N,N,N,,신규
883480,해피로피씨,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
883487,기브앤케이크,전라북도 전주시,0,0,Y,Y,N,N,N,N,,,N,N,N,전화예약,,,전북도청도서관,35.82033,127.1088,908.512361,N,N,N,,신규
883788,카페더나은,전라북도 전주시,0,0,Y,N,N,N,N,N,,"매일 07:00~16:00, 주말 10:00~14:00",N,N,N,전화예약,,,팔복예술공장,35.86132,127.101,582.339488,N,N,N,,신규
883985,몽유도,전라북도 전주시,0,0,N,N,N,N,N,Y,,매일 16:00~00:00,N,N,N,N,,,객사길,35.81762,127.1437,302.220273,N,N,N,,신규
883987,바른돈가스 아중점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
884009,커튼콜,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,객사길,35.81762,127.1437,232.32361,N,N,N,,신규
884296,이재오케이돌판아구찜앤황금날개,전라북도 전주시,0,0,N,N,N,N,N,N,,매일 00:00~23:59,N,N,N,N,,,,,,,N,N,N,,신규
884317,대박이네,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,다가공원,35.8122,127.1198,447.700398,N,N,N,,신규
884472,덮덮밥 전주 평화점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,학소암(전주),35.7869,127.1456,883.595865,N,N,N,,신규
884628,여유당죽손수제비,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,기지제,35.84603,127.0627,434.999598,N,N,N,,신규
884638,효은과자점,전라북도 전주시,0,0,N,N,N,N,N,N,월요일,매일 12:00~19:00,N,N,N,전화예약,,,객사길,35.81762,127.1437,128.34089,N,N,N,,신규
884646,정성을 다하고 사랑을 나누는 따뜻한 밥상,전라북도 전주시,0,0,Y,Y,N,N,N,Y,,평일 11:00~13:00,N,N,N,전화예약,,,팔복예술공장,35.86132,127.101,582.339488,N,N,N,,신규
884667,우리할매떡볶이 전주삼천점,전라북도 전주시,0,0,Y,N,N,N,N,N,,매일 11:00~21:00,N,N,Y,N,,,,,,,N,Y,Y,,신규
884800,데이,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,오송제,35.85935,127.1255,871.154981,N,N,N,,신규
884925,꽈배기친구들,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,오송제,35.85935,127.1255,261.95543,N,N,N,,신규
884949,파,전라북도 전주시,0,0,N,Y,N,N,N,Y,월요일,"매일 11:00~22:00, 매일 11:00~20:30",N,N,N,N,,,조경단,35.84538,127.1207,937.187082,N,N,N,,신규
884954,니움,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,덕진공원,35.8475,127.121,397.394096,N,N,N,,신규
884983,임떡 곱창떡볶이 서신점,전라북도 전주시,0,0,N,N,N,N,N,N,,매일 11:30~01:00,N,N,N,N,,,,,,,N,N,N,,신규
885035,엠에스푸드,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,아중호수,35.82581,127.1745,871.555681,N,N,N,,신규
885143,엔젤북카페 전북대점,전라북도 전주시,0,0,N,Y,N,N,N,Y,,매일 10:00~22:00,N,N,N,N,,,덕진공원,35.8475,127.121,570.15251,N,N,N,,신규
885291,던킨도너츠 전주대점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,Y,Y,,신규
885309,착한딜리버리킹,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,학소암(전주),35.7869,127.1456,994.732391,N,N,N,,신규
885331,동네 불막창&닭발 송천호성점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,오송제,35.85935,127.1255,680.695033,N,N,N,,신규
885421,미르옥,전라북도 전주시,0,0,Y,Y,N,N,N,Y,연중무휴,매일 11:00~21:30,N,Y,Y,전화예약,,,,,,,N,N,N,,신규
885528,문학문구,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,황강서원,35.82904,127.1031,141.940659,N,N,N,,신규
885538,아워스토리,전라북도 전주시,0,0,N,N,N,N,N,N,일요일,,N,N,N,N,,,동락원,35.81688,127.1527,517.365976,N,N,N,,신규
885687,솔빛카페,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,덕진공원,35.8475,127.121,607.734308,N,N,N,,신규
886072,정안한식밥상,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
886259,카페드모임,전라북도 전주시,0,0,N,N,N,N,N,N,연중무휴,매일 00:00~24:00,N,N,N,N,,,,,,,N,N,N,,신규
886441,아중분식 인후점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,아중호수,35.82581,127.1745,779.886688,N,N,N,,신규
886476,카가라멘,전라북도 전주시,0,0,N,N,N,N,N,N,"일요일, 공휴일",평일 11:00~13:30,N,N,N,N,,,약수암(전주),35.84509,127.1584,619.388179,N,N,N,,신규
886481,투썸플레이스 전주에코호수DT점,전라북도 전주시,0,0,Y,Y,N,N,N,Y,,매일 07:00~23:00,N,N,N,전화예약,,,세병공원,35.87683,127.1308,641.826891,N,N,N,,신규
886515,배떡 전주에코시티점,전라북도 전주시,0,0,Y,Y,N,N,N,Y,일요일,"평일 10:00~03:00, 토요일 10:00~03:00",N,N,N,N,,,세병공원,35.87683,127.1308,570.432975,N,N,N,,신규
886684,바다담은화덕,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,호남제일문,35.86935,127.0709,440.214892,N,N,N,,신규
887102,강경원달인만두가 호성점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,첫마중길 여행자도서관,35.84904,127.1592,775.290883,N,N,N,,신규
887134,카페코펜하겐 효자점,전라북도 전주시,0,0,N,Y,N,N,Y,N,,매일 09:00~23:00,N,N,N,N,,,다가공원,35.8122,127.1198,822.775012,N,N,N,,신규
887144,거북집막걸리,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,남고사(전주),35.79995,127.1587,505.060493,N,N,N,,신규
887150,길튼김밥,전라북도 전주시,0,0,Y,Y,N,N,N,N,일요일,,N,N,N,전화예약,,,객사길,35.81762,127.1437,551.991071,N,N,N,,신규
887158,동명카츠 서곡점,전라북도 전주시,0,0,N,N,N,N,N,N,일요일,매일 11:00~20:00,N,N,N,N,,,황강서원,35.82904,127.1031,569.728932,N,Y,Y,,신규
887257,하루온찬 상공점,전라북도 전주시,0,0,Y,Y,N,N,N,Y,,,N,N,N,N,,,전북도청도서관,35.82033,127.1088,313.547687,N,N,N,,신규
887606,나무카페,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,신규
887653,봉봉베이커리,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,오송제,35.85935,127.1255,596.117188,N,N,N,,신규
887658,비너브로트,전라북도 전주시,0,0,Y,Y,N,N,N,N,토요일,,N,N,N,N,,,,,,,N,N,N,,신규
887709,임떡 효자점,전라북도 전주시,0,0,Y,N,N,N,N,N,,매일 11:00~03:00,N,N,Y,N,,,다가공원,35.8122,127.1198,610.378742,N,N,N,,신규
887748,누구나홀딱반한닭 전주혁신점,전라북도 전주시,0,0,N,N,N,N,N,N,일요일,매일 16:00~23:00,N,N,N,전화예약,,,기지제,35.84603,127.0627,434.999598,N,N,N,,신규
887990,카페메르헨,전라북도 전주시,26,0,Y,Y,N,Y,Y,N,,매일 09:00~20:00,N,N,N,"전화예약,온라인예약","네이버 , 레드테이블",,황강서원,35.82904,127.1031,308.095095,N,N,N,,신규
